               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 478,            0.011754,           0.0083656,           0.0040506,             0.97824,              0.9644,             0.97123,             0.85402,           0.0055212,           0.0028838,          0.00057679,           0.0052777,           0.0052777,           0.0052777
                 479,            0.011502,           0.0085579,           0.0039444,              0.9781,             0.96457,             0.97128,             0.85408,           0.0055194,           0.0028835,          0.00057723,           0.0052678,           0.0052678,           0.0052678
                 480,            0.011735,           0.0086805,           0.0046383,             0.97805,             0.96457,             0.97124,             0.85376,            0.005519,           0.0028831,          0.00057734,           0.0052579,           0.0052579,           0.0052579
                 481,            0.011478,           0.0086406,           0.0046341,             0.97859,             0.96457,             0.97123,              0.8539,           0.0055178,           0.0028826,          0.00057724,            0.005248,            0.005248,            0.005248
                 482,            0.011528,           0.0084502,           0.0041368,              0.9783,             0.96482,             0.97124,             0.85387,           0.0055155,           0.0028823,          0.00057867,           0.0052381,           0.0052381,           0.0052381
                 483,            0.011417,           0.0086058,           0.0044133,             0.97897,             0.96476,             0.97117,             0.85423,           0.0055127,           0.0028817,           0.0005771,           0.0052282,           0.0052282,           0.0052282
                 484,            0.011776,           0.0083392,           0.0041707,             0.97863,             0.96457,             0.97117,             0.85393,           0.0055098,           0.0028812,          0.00057719,           0.0052183,           0.0052183,           0.0052183
                 485,            0.011502,            0.008496,           0.0042497,             0.97858,             0.96457,             0.97121,             0.85379,           0.0055085,           0.0028807,          0.00057248,           0.0052084,           0.0052084,           0.0052084
                 486,            0.011873,           0.0085665,            0.004288,              0.9786,             0.96457,             0.97122,             0.85376,           0.0055061,           0.0028803,          0.00057008,           0.0051985,           0.0051985,           0.0051985
                 487,            0.011605,            0.008486,           0.0045742,              0.9784,             0.96457,             0.97122,             0.85365,           0.0055043,           0.0028798,          0.00057069,           0.0051886,           0.0051886,           0.0051886
                 488,            0.011471,           0.0084772,           0.0043997,             0.97719,             0.96501,             0.97121,             0.85377,           0.0055033,           0.0028797,          0.00057035,           0.0051787,           0.0051787,           0.0051787
                 489,            0.011805,           0.0086089,           0.0043787,             0.97714,             0.96499,             0.97123,             0.85364,           0.0055012,           0.0028795,          0.00057551,           0.0051688,           0.0051688,           0.0051688
                 490,            0.011655,            0.008612,            0.004642,             0.97711,             0.96489,             0.97122,             0.85367,            0.005501,            0.002879,          0.00057985,           0.0051589,           0.0051589,           0.0051589
                 491,            0.011534,           0.0084276,           0.0045018,             0.97715,             0.96491,             0.97124,             0.85359,           0.0054978,           0.0028786,          0.00057885,            0.005149,            0.005149,            0.005149
                 492,            0.011336,           0.0085606,           0.0041387,              0.9772,             0.96484,             0.97122,              0.8535,           0.0054951,           0.0028785,          0.00058187,           0.0051391,           0.0051391,           0.0051391
                 493,            0.011979,           0.0086046,           0.0043971,             0.97737,             0.96484,             0.97124,             0.85395,            0.005493,           0.0028783,          0.00058077,           0.0051292,           0.0051292,           0.0051292
                 494,            0.011695,           0.0085353,           0.0044319,             0.97782,             0.96524,             0.97125,             0.85415,           0.0054905,           0.0028782,           0.0005862,           0.0051193,           0.0051193,           0.0051193
                 495,            0.012042,           0.0086636,           0.0044787,             0.97768,             0.96532,             0.97125,             0.85403,           0.0054884,            0.002878,          0.00059069,           0.0051094,           0.0051094,           0.0051094
                 496,            0.011559,           0.0084606,            0.004266,              0.9777,             0.96537,             0.97125,             0.85427,           0.0054863,           0.0028774,          0.00059209,           0.0050995,           0.0050995,           0.0050995
                 497,            0.011276,           0.0084967,           0.0045211,             0.97777,             0.96546,             0.97124,             0.85422,           0.0054846,           0.0028772,          0.00059334,           0.0050896,           0.0050896,           0.0050896
                 498,              0.0117,            0.008587,           0.0046652,             0.97783,             0.96556,             0.97124,             0.85442,           0.0054827,           0.0028769,           0.0005953,           0.0050797,           0.0050797,           0.0050797
                 499,            0.011767,           0.0085701,           0.0041796,             0.97782,             0.96562,             0.97121,             0.85442,           0.0054824,           0.0028763,          0.00059677,           0.0050698,           0.0050698,           0.0050698
                 500,            0.011842,           0.0086393,           0.0049229,              0.9778,             0.96556,             0.97122,             0.85442,           0.0054826,           0.0028761,          0.00059583,           0.0050599,           0.0050599,           0.0050599
                 501,            0.011527,           0.0084908,           0.0043064,              0.9779,             0.96557,             0.97121,              0.8544,           0.0054819,           0.0028757,          0.00059596,             0.00505,             0.00505,             0.00505
                 502,            0.011023,           0.0086066,           0.0041328,             0.97813,             0.96552,             0.97121,             0.85416,           0.0054798,           0.0028753,          0.00059501,           0.0050401,           0.0050401,           0.0050401
                 503,            0.011693,           0.0084902,           0.0043587,             0.97816,             0.96552,             0.97122,              0.8543,           0.0054785,            0.002875,            0.000593,           0.0050302,           0.0050302,           0.0050302
                 504,             0.01237,           0.0086736,           0.0045025,             0.97803,             0.96554,             0.97123,              0.8545,           0.0054775,           0.0028747,          0.00059408,           0.0050203,           0.0050203,           0.0050203
                 505,            0.011487,           0.0084828,           0.0042219,             0.97821,             0.96519,             0.97125,             0.85472,           0.0054756,           0.0028744,           0.0005952,           0.0050104,           0.0050104,           0.0050104
                 506,            0.011672,           0.0085338,           0.0041036,             0.97772,             0.96581,             0.97129,             0.85497,           0.0054734,            0.002874,          0.00059426,           0.0050005,           0.0050005,           0.0050005
                 507,             0.01146,           0.0084381,            0.004356,             0.97751,             0.96583,             0.97128,             0.85466,           0.0054719,           0.0028738,          0.00058993,           0.0049906,           0.0049906,           0.0049906
                 508,            0.011526,           0.0084862,           0.0047463,             0.97748,             0.96574,             0.97128,             0.85504,           0.0054714,           0.0028735,          0.00058772,           0.0049807,           0.0049807,           0.0049807
                 509,            0.011344,           0.0085003,           0.0043403,             0.97752,             0.96554,             0.97129,             0.85483,            0.005472,           0.0028734,          0.00058243,           0.0049708,           0.0049708,           0.0049708
                 510,            0.011547,           0.0085484,           0.0046509,             0.97764,             0.96543,              0.9713,             0.85475,           0.0054693,            0.002873,          0.00057586,           0.0049609,           0.0049609,           0.0049609
                 511,             0.01167,           0.0084988,           0.0047454,             0.97759,             0.96542,             0.97131,              0.8549,           0.0054693,           0.0028728,          0.00057467,            0.004951,            0.004951,            0.004951
                 512,            0.011221,           0.0084357,           0.0044263,             0.97754,             0.96532,             0.97131,             0.85511,           0.0054704,           0.0028725,          0.00057862,           0.0049411,           0.0049411,           0.0049411
                 513,            0.011906,           0.0086083,           0.0048438,             0.97781,             0.96499,             0.97132,             0.85484,           0.0054696,           0.0028722,          0.00058161,           0.0049312,           0.0049312,           0.0049312
                 514,            0.011557,           0.0085405,           0.0039356,             0.97779,             0.96507,             0.97132,             0.85507,           0.0054673,           0.0028718,          0.00058387,           0.0049213,           0.0049213,           0.0049213
                 515,            0.011119,           0.0084181,           0.0039599,             0.97776,             0.96512,             0.97134,             0.85454,           0.0054632,           0.0028719,            0.000586,           0.0049114,           0.0049114,           0.0049114
                 516,            0.011761,            0.008541,           0.0048506,             0.97806,             0.96502,              0.9713,             0.85487,           0.0054598,           0.0028717,          0.00058724,           0.0049015,           0.0049015,           0.0049015
                 517,            0.011476,           0.0085531,           0.0043739,             0.97806,             0.96517,             0.97132,             0.85491,            0.005455,           0.0028714,          0.00059116,           0.0048916,           0.0048916,           0.0048916
                 518,            0.011405,           0.0083798,            0.004624,             0.97799,              0.9651,             0.97132,             0.85508,           0.0054543,           0.0028713,           0.0005914,           0.0048817,           0.0048817,           0.0048817
                 519,            0.011506,           0.0084762,            0.004681,             0.97799,             0.96518,             0.97132,             0.85482,           0.0054547,            0.002871,          0.00059335,           0.0048718,           0.0048718,           0.0048718
                 520,            0.011906,           0.0086158,           0.0042811,             0.97795,             0.96516,             0.97131,             0.85492,           0.0054542,           0.0028712,          0.00059825,           0.0048619,           0.0048619,           0.0048619
                 521,            0.011385,           0.0085549,            0.004117,             0.97796,             0.96522,              0.9713,             0.85485,           0.0054529,           0.0028711,          0.00060327,            0.004852,            0.004852,            0.004852
                 522,            0.010955,            0.008435,           0.0044684,             0.97805,              0.9652,             0.97129,             0.85511,           0.0054496,           0.0028708,          0.00060639,           0.0048421,           0.0048421,           0.0048421
                 523,            0.011516,           0.0084862,           0.0045073,             0.97933,             0.96499,             0.97131,              0.8549,           0.0054498,           0.0028709,          0.00060674,           0.0048322,           0.0048322,           0.0048322
                 524,            0.011298,           0.0084362,           0.0041294,             0.97834,              0.9652,             0.97132,              0.8552,           0.0054486,           0.0028705,          0.00060869,           0.0048223,           0.0048223,           0.0048223
                 525,            0.012081,           0.0084966,           0.0042128,              0.9784,             0.96522,             0.97133,             0.85512,            0.005449,           0.0028703,           0.0006145,           0.0048124,           0.0048124,           0.0048124
                 526,            0.011445,           0.0084119,           0.0046548,              0.9786,              0.9652,             0.97134,             0.85513,           0.0054495,           0.0028701,           0.0006119,           0.0048025,           0.0048025,           0.0048025
                 527,            0.011446,           0.0085246,           0.0041985,             0.97878,              0.9652,             0.97131,             0.85523,           0.0054494,           0.0028698,           0.0006072,           0.0047926,           0.0047926,           0.0047926
                 528,            0.011158,           0.0084623,            0.004289,             0.97879,             0.96495,             0.97132,             0.85531,            0.005448,           0.0028696,          0.00060195,           0.0047827,           0.0047827,           0.0047827
                 529,            0.011679,            0.008532,           0.0040719,             0.97874,             0.96497,             0.97134,             0.85521,            0.005445,           0.0028694,          0.00060053,           0.0047728,           0.0047728,           0.0047728
                 530,            0.010897,            0.008457,           0.0043245,             0.97919,             0.96479,             0.97133,             0.85506,           0.0054426,           0.0028692,          0.00059816,           0.0047629,           0.0047629,           0.0047629
                 531,            0.011438,           0.0085455,           0.0045048,             0.97957,             0.96441,             0.97134,             0.85511,           0.0054382,           0.0028691,           0.0005963,            0.004753,            0.004753,            0.004753
                 532,            0.011017,           0.0082903,           0.0047362,             0.97967,             0.96443,             0.97135,             0.85559,           0.0054384,           0.0028687,          0.00059445,           0.0047431,           0.0047431,           0.0047431
                 533,            0.011539,            0.008417,            0.004385,              0.9795,             0.96441,             0.97135,             0.85553,           0.0054389,            0.002868,          0.00059701,           0.0047332,           0.0047332,           0.0047332
                 534,            0.011165,           0.0084599,           0.0042112,             0.97931,             0.96465,             0.97136,             0.85549,             0.00544,           0.0028675,           0.0005977,           0.0047233,           0.0047233,           0.0047233
                 535,            0.011714,           0.0083906,            0.004072,             0.97956,             0.96429,             0.97135,             0.85564,           0.0054398,           0.0028673,          0.00059605,           0.0047134,           0.0047134,           0.0047134
                 536,             0.01088,           0.0082666,           0.0047054,             0.97972,             0.96394,             0.97138,             0.85544,           0.0054384,           0.0028672,          0.00059753,           0.0047035,           0.0047035,           0.0047035
                 537,            0.011572,           0.0084637,           0.0041172,              0.9799,             0.96447,             0.97136,             0.85522,           0.0054391,           0.0028671,          0.00060192,           0.0046936,           0.0046936,           0.0046936
                 538,            0.011262,           0.0084966,           0.0039647,             0.97959,             0.96451,             0.97136,             0.85518,           0.0054379,           0.0028666,          0.00060366,           0.0046837,           0.0046837,           0.0046837
                 539,            0.011731,           0.0084552,           0.0044253,             0.97957,             0.96469,             0.97129,              0.8554,           0.0054371,           0.0028663,          0.00060501,           0.0046738,           0.0046738,           0.0046738
                 540,            0.011338,           0.0084359,           0.0041262,             0.97967,             0.96449,              0.9713,             0.85539,           0.0054385,            0.002866,          0.00060224,           0.0046639,           0.0046639,           0.0046639
                 541,            0.011439,           0.0085037,           0.0041903,             0.98002,             0.96506,              0.9713,             0.85503,           0.0054372,            0.002866,          0.00060156,            0.004654,            0.004654,            0.004654
                 542,            0.011492,           0.0084261,           0.0040778,             0.98004,             0.96503,              0.9713,              0.8549,            0.005435,           0.0028658,          0.00060142,           0.0046441,           0.0046441,           0.0046441
                 543,            0.010835,            0.008438,           0.0042339,             0.98011,             0.96476,             0.97131,             0.85532,           0.0054326,           0.0028655,          0.00060211,           0.0046342,           0.0046342,           0.0046342
                 544,            0.011218,           0.0084658,           0.0042567,             0.98005,              0.9652,             0.97133,             0.85515,           0.0054337,           0.0028652,          0.00060319,           0.0046243,           0.0046243,           0.0046243
                 545,            0.011202,           0.0083702,           0.0048077,             0.98071,             0.96477,             0.97134,             0.85546,           0.0054355,           0.0028648,          0.00060385,           0.0046144,           0.0046144,           0.0046144
                 546,            0.011192,           0.0084357,           0.0044659,             0.98038,             0.96515,             0.97134,             0.85549,           0.0054355,           0.0028647,          0.00060542,           0.0046045,           0.0046045,           0.0046045
                 547,            0.011321,           0.0084877,           0.0045516,             0.98059,             0.96504,             0.97135,             0.85535,           0.0054355,           0.0028641,           0.0006032,           0.0045946,           0.0045946,           0.0045946
                 548,            0.011381,           0.0085253,           0.0043554,             0.98064,               0.965,             0.97134,              0.8554,           0.0054339,           0.0028636,          0.00060004,           0.0045847,           0.0045847,           0.0045847
                 549,            0.011687,           0.0083617,           0.0040732,             0.98063,             0.96504,             0.97136,             0.85521,           0.0054361,           0.0028633,          0.00059703,           0.0045748,           0.0045748,           0.0045748
                 550,            0.011383,           0.0085011,           0.0044158,              0.9807,             0.96484,              0.9714,             0.85512,           0.0054363,           0.0028628,          0.00059689,           0.0045649,           0.0045649,           0.0045649
                 551,            0.011295,           0.0084631,           0.0042384,             0.98074,             0.96503,              0.9714,             0.85535,           0.0054372,           0.0028626,           0.0005986,            0.004555,            0.004555,            0.004555
                 552,            0.011212,           0.0084213,           0.0041619,             0.98076,             0.96515,             0.97142,             0.85566,           0.0054359,            0.002862,          0.00059847,           0.0045451,           0.0045451,           0.0045451
                 553,            0.011404,           0.0083694,           0.0050095,             0.98071,             0.96498,             0.97141,             0.85516,           0.0054339,           0.0028616,           0.0005977,           0.0045352,           0.0045352,           0.0045352
                 554,            0.011539,              0.0085,           0.0048139,             0.98051,              0.9652,              0.9714,             0.85538,           0.0054322,           0.0028611,          0.00059805,           0.0045253,           0.0045253,           0.0045253
                 555,            0.011613,           0.0085779,           0.0045638,             0.98062,              0.9652,              0.9714,             0.85551,           0.0054301,            0.002861,          0.00059818,           0.0045154,           0.0045154,           0.0045154
                 556,            0.011491,           0.0085189,           0.0039575,             0.98063,             0.96513,              0.9714,             0.85535,           0.0054297,           0.0028605,          0.00059688,           0.0045055,           0.0045055,           0.0045055
                 557,            0.011881,           0.0084222,           0.0044613,             0.98062,             0.96515,             0.97143,             0.85581,           0.0054311,             0.00286,          0.00059588,           0.0044956,           0.0044956,           0.0044956
                 558,            0.011546,           0.0083699,           0.0046484,             0.98035,              0.9653,             0.97144,             0.85582,           0.0054321,           0.0028598,          0.00059528,           0.0044857,           0.0044857,           0.0044857
                 559,            0.011254,           0.0083733,           0.0044181,             0.98022,             0.96533,             0.97145,             0.85613,           0.0054326,           0.0028599,          0.00059881,           0.0044758,           0.0044758,           0.0044758
                 560,            0.010942,           0.0084034,           0.0043249,             0.98019,             0.96531,             0.97144,             0.85621,           0.0054342,           0.0028597,          0.00060067,           0.0044659,           0.0044659,           0.0044659
                 561,            0.011311,           0.0084264,           0.0046394,             0.98024,             0.96531,             0.97145,             0.85606,           0.0054333,           0.0028592,          0.00060731,            0.004456,            0.004456,            0.004456
                 562,            0.010986,           0.0083082,           0.0041257,             0.98057,             0.96555,             0.97146,             0.85611,            0.005434,           0.0028595,          0.00061166,           0.0044461,           0.0044461,           0.0044461
                 563,            0.010895,           0.0084011,           0.0043655,             0.98063,              0.9655,             0.97148,             0.85631,           0.0054356,           0.0028594,           0.0006118,           0.0044362,           0.0044362,           0.0044362
                 564,            0.011165,           0.0083883,           0.0039472,             0.98066,             0.96557,             0.97148,             0.85617,           0.0054351,           0.0028592,          0.00061324,           0.0044263,           0.0044263,           0.0044263
                 565,            0.011529,           0.0083972,             0.00441,             0.98067,             0.96569,             0.97146,             0.85612,           0.0054315,           0.0028589,          0.00061354,           0.0044164,           0.0044164,           0.0044164
                 566,            0.011379,           0.0086063,           0.0045205,             0.98055,             0.96584,             0.97145,              0.8562,           0.0054295,           0.0028584,          0.00061164,           0.0044065,           0.0044065,           0.0044065
                 567,            0.010921,           0.0084014,            0.004023,             0.98028,             0.96596,             0.97145,             0.85623,           0.0054292,           0.0028583,          0.00060895,           0.0043966,           0.0043966,           0.0043966
                 568,            0.011089,           0.0083381,           0.0047656,             0.98027,             0.96597,             0.97145,             0.85651,           0.0054304,           0.0028582,          0.00061103,           0.0043867,           0.0043867,           0.0043867
                 569,            0.011609,           0.0084524,           0.0044974,             0.98033,             0.96599,             0.97143,             0.85691,           0.0054307,           0.0028577,          0.00060981,           0.0043768,           0.0043768,           0.0043768
                 570,            0.010951,           0.0082917,            0.004385,             0.98095,             0.96557,             0.97143,             0.85696,           0.0054291,            0.002857,          0.00060913,           0.0043669,           0.0043669,           0.0043669
                 571,            0.010931,           0.0083557,           0.0041591,             0.98058,             0.96582,             0.97144,             0.85687,           0.0054261,           0.0028567,          0.00060575,            0.004357,            0.004357,            0.004357
                 572,            0.011582,           0.0084346,           0.0046954,             0.98065,             0.96598,             0.97142,             0.85676,           0.0054231,           0.0028566,          0.00060406,           0.0043471,           0.0043471,           0.0043471
                 573,            0.011065,           0.0083558,           0.0043809,             0.98085,             0.96578,             0.97144,              0.8571,           0.0054196,           0.0028564,          0.00060015,           0.0043372,           0.0043372,           0.0043372
                 574,            0.011548,           0.0085565,           0.0043734,              0.9806,             0.96601,             0.97145,             0.85653,           0.0054199,           0.0028561,           0.0005977,           0.0043273,           0.0043273,           0.0043273
                 575,             0.01119,           0.0082841,           0.0040813,             0.98058,              0.9664,             0.97152,             0.85647,           0.0054192,           0.0028559,          0.00059587,           0.0043174,           0.0043174,           0.0043174
                 576,            0.011025,           0.0084909,           0.0039818,             0.98062,             0.96648,             0.97151,             0.85673,            0.005417,           0.0028553,          0.00059344,           0.0043075,           0.0043075,           0.0043075
                 577,            0.011467,           0.0083212,           0.0041379,             0.98066,               0.966,             0.97152,             0.85662,           0.0054154,           0.0028554,          0.00059264,           0.0042976,           0.0042976,           0.0042976
                 578,            0.011344,           0.0084126,           0.0041417,             0.98034,             0.96593,             0.97154,             0.85697,            0.005413,           0.0028551,          0.00059124,           0.0042877,           0.0042877,           0.0042877
                 579,            0.011526,           0.0085462,           0.0040353,              0.9806,             0.96598,             0.97152,             0.85756,           0.0054095,           0.0028549,          0.00059004,           0.0042778,           0.0042778,           0.0042778
                 580,            0.011372,           0.0083317,           0.0040933,             0.98055,             0.96607,             0.97152,             0.85721,           0.0054071,           0.0028547,          0.00059012,           0.0042679,           0.0042679,           0.0042679
                 581,             0.01133,           0.0085844,           0.0039718,             0.98053,             0.96603,             0.97151,             0.85697,           0.0054063,           0.0028545,          0.00059001,            0.004258,            0.004258,            0.004258
                 582,            0.010869,           0.0083935,           0.0037901,             0.98052,             0.96611,              0.9715,             0.85728,           0.0054033,            0.002854,          0.00058844,           0.0042481,           0.0042481,           0.0042481
                 583,            0.010739,           0.0083357,           0.0039933,             0.98052,             0.96615,             0.97151,              0.8571,           0.0054015,           0.0028538,          0.00059038,           0.0042382,           0.0042382,           0.0042382
                 584,             0.01111,           0.0083412,            0.004258,             0.98052,             0.96629,             0.97151,             0.85717,           0.0054005,           0.0028534,          0.00059025,           0.0042283,           0.0042283,           0.0042283
                 585,            0.010798,           0.0083146,           0.0040551,             0.98051,              0.9665,             0.97152,             0.85711,           0.0053986,           0.0028536,          0.00059072,           0.0042184,           0.0042184,           0.0042184
                 586,            0.011128,           0.0082666,           0.0040485,             0.98034,              0.9666,             0.97151,             0.85687,           0.0053979,            0.002853,          0.00059124,           0.0042085,           0.0042085,           0.0042085
                 587,            0.011254,           0.0083973,           0.0042883,             0.98059,             0.96651,             0.97152,              0.8573,           0.0053993,           0.0028524,          0.00059309,           0.0041986,           0.0041986,           0.0041986
                 588,            0.011065,           0.0083851,           0.0041644,             0.98094,             0.96662,             0.97156,             0.85709,           0.0053985,           0.0028521,           0.0005943,           0.0041887,           0.0041887,           0.0041887
                 589,            0.010759,           0.0082691,           0.0042954,             0.98055,             0.96662,             0.97149,             0.85744,            0.005398,           0.0028515,          0.00059742,           0.0041788,           0.0041788,           0.0041788
                 590,            0.011316,           0.0084136,           0.0041994,             0.98087,             0.96662,             0.97155,             0.85764,           0.0053947,            0.002851,          0.00060156,           0.0041689,           0.0041689,           0.0041689
                 591,            0.010857,           0.0084315,           0.0041101,               0.981,             0.96649,              0.9715,              0.8575,           0.0053947,           0.0028507,          0.00060701,            0.004159,            0.004159,            0.004159
                 592,            0.011158,           0.0084221,           0.0039998,             0.98098,             0.96661,             0.97149,             0.85751,           0.0053943,           0.0028504,          0.00060713,           0.0041491,           0.0041491,           0.0041491
                 593,            0.010929,           0.0083688,           0.0044109,             0.98099,             0.96573,             0.97147,             0.85746,           0.0053947,           0.0028501,          0.00060739,           0.0041392,           0.0041392,           0.0041392
                 594,            0.011031,           0.0084411,           0.0045382,             0.98094,             0.96623,             0.97149,             0.85766,           0.0053939,           0.0028497,          0.00060657,           0.0041293,           0.0041293,           0.0041293
                 595,            0.010991,            0.008484,           0.0038652,             0.98097,             0.96591,             0.97149,             0.85772,           0.0053953,           0.0028496,          0.00060606,           0.0041194,           0.0041194,           0.0041194
                 596,            0.011102,           0.0083134,           0.0044238,             0.98051,             0.96662,             0.97138,              0.8574,            0.005396,           0.0028496,          0.00060671,           0.0041095,           0.0041095,           0.0041095
                 597,            0.011106,           0.0084377,           0.0042177,             0.98061,             0.96662,             0.97147,             0.85756,           0.0053958,           0.0028492,           0.0006042,           0.0040996,           0.0040996,           0.0040996
                 598,            0.011176,           0.0084786,           0.0044675,             0.98064,             0.96662,             0.97149,             0.85758,           0.0053964,           0.0028491,          0.00060626,           0.0040897,           0.0040897,           0.0040897
                 599,             0.01108,           0.0082673,           0.0041328,             0.98084,             0.96656,             0.97148,             0.85755,           0.0053953,           0.0028488,          0.00060154,           0.0040798,           0.0040798,           0.0040798
                 600,            0.011735,           0.0084523,           0.0048793,             0.98091,              0.9662,              0.9715,             0.85751,           0.0053952,           0.0028486,          0.00059401,           0.0040699,           0.0040699,           0.0040699
                 601,            0.011359,           0.0084947,           0.0046914,             0.98094,             0.96651,             0.97151,              0.8579,           0.0053945,           0.0028484,          0.00058829,             0.00406,             0.00406,             0.00406
                 602,            0.010851,           0.0083487,           0.0042464,             0.98098,              0.9669,             0.97151,              0.8577,           0.0053936,           0.0028481,          0.00058616,           0.0040501,           0.0040501,           0.0040501
                 603,            0.010686,           0.0082917,             0.00422,             0.98105,             0.96674,              0.9715,             0.85781,           0.0053928,           0.0028481,          0.00058178,           0.0040402,           0.0040402,           0.0040402
                 604,            0.010927,           0.0082895,           0.0044171,             0.98107,             0.96668,             0.97149,             0.85776,           0.0053934,           0.0028479,           0.0005756,           0.0040303,           0.0040303,           0.0040303
                 605,            0.011131,           0.0084649,           0.0045347,             0.98068,             0.96666,             0.97149,             0.85798,           0.0053926,           0.0028478,          0.00056928,           0.0040204,           0.0040204,           0.0040204
                 606,            0.010925,           0.0083078,           0.0040522,             0.98068,             0.96657,             0.97148,             0.85802,           0.0053927,           0.0028473,          0.00056215,           0.0040105,           0.0040105,           0.0040105
                 607,            0.011495,           0.0083311,           0.0042858,             0.98069,             0.96652,             0.97151,             0.85778,           0.0053918,           0.0028472,          0.00055643,           0.0040006,           0.0040006,           0.0040006
                 608,            0.010865,           0.0084156,           0.0040324,             0.98068,             0.96655,              0.9715,             0.85836,           0.0053921,           0.0028469,          0.00055683,           0.0039907,           0.0039907,           0.0039907
                 609,            0.011252,           0.0084963,           0.0040889,             0.98065,             0.96654,             0.97152,             0.85779,           0.0053916,           0.0028467,          0.00055415,           0.0039808,           0.0039808,           0.0039808
                 610,            0.011106,           0.0082916,           0.0038237,             0.98065,             0.96628,             0.97153,               0.858,           0.0053878,           0.0028461,          0.00055257,           0.0039709,           0.0039709,           0.0039709
                 611,            0.011183,           0.0083913,           0.0043171,             0.98081,             0.96598,             0.97153,             0.85765,            0.005388,           0.0028463,          0.00055294,            0.003961,            0.003961,            0.003961
                 612,            0.011294,           0.0083824,           0.0040373,             0.98083,             0.96595,             0.97152,             0.85831,            0.005388,            0.002846,          0.00055304,           0.0039511,           0.0039511,           0.0039511
                 613,            0.011076,           0.0082797,           0.0043541,             0.98082,             0.96593,             0.97154,             0.85821,           0.0053871,           0.0028457,          0.00055341,           0.0039412,           0.0039412,           0.0039412
                 614,            0.011608,           0.0083038,            0.004911,             0.98065,              0.9659,             0.97155,             0.85877,           0.0053891,           0.0028457,          0.00055354,           0.0039313,           0.0039313,           0.0039313
                 615,            0.011123,           0.0082595,           0.0041605,             0.98062,             0.96597,             0.97157,             0.85819,           0.0053875,           0.0028457,           0.0005521,           0.0039214,           0.0039214,           0.0039214
                 616,            0.010783,            0.008428,            0.004408,             0.98108,             0.96591,             0.97157,             0.85852,           0.0053847,           0.0028455,          0.00055054,           0.0039115,           0.0039115,           0.0039115
                 617,             0.01096,           0.0083482,           0.0043624,             0.98105,             0.96592,              0.9716,             0.85868,           0.0053842,           0.0028452,          0.00055351,           0.0039016,           0.0039016,           0.0039016
                 618,            0.011382,           0.0083258,           0.0041974,             0.98107,              0.9659,             0.97159,             0.85886,           0.0053833,            0.002845,          0.00055434,           0.0038917,           0.0038917,           0.0038917
                 619,            0.011176,           0.0084078,           0.0039648,             0.98103,             0.96591,             0.97159,             0.85875,           0.0053829,           0.0028446,          0.00055464,           0.0038818,           0.0038818,           0.0038818
                 620,            0.011529,           0.0085039,           0.0042453,             0.98059,             0.96596,             0.97159,             0.85909,           0.0053831,           0.0028445,          0.00055417,           0.0038719,           0.0038719,           0.0038719
                 621,            0.011411,           0.0084744,           0.0040736,              0.9809,             0.96596,             0.97158,             0.85853,           0.0053848,           0.0028447,          0.00055104,            0.003862,            0.003862,            0.003862
                 622,            0.011212,           0.0083937,           0.0038463,             0.98105,              0.9659,             0.97158,             0.85877,           0.0053847,           0.0028445,          0.00055013,           0.0038521,           0.0038521,           0.0038521
                 623,            0.010762,           0.0082742,           0.0038849,             0.98105,             0.96591,             0.97158,             0.85869,           0.0053825,           0.0028442,          0.00055067,           0.0038422,           0.0038422,           0.0038422
                 624,            0.010621,           0.0082101,           0.0043491,             0.98107,             0.96591,             0.97159,             0.85872,           0.0053833,           0.0028441,          0.00055513,           0.0038323,           0.0038323,           0.0038323
                 625,             0.01141,           0.0084368,           0.0045437,             0.98113,             0.96585,             0.97159,             0.85918,           0.0053823,           0.0028439,          0.00055782,           0.0038224,           0.0038224,           0.0038224
                 626,            0.010488,           0.0083121,           0.0039564,             0.98118,             0.96581,             0.97161,             0.85908,            0.005382,           0.0028437,          0.00055285,           0.0038125,           0.0038125,           0.0038125
                 627,            0.011011,           0.0083207,           0.0042783,             0.98127,             0.96577,             0.97163,             0.85925,           0.0053801,           0.0028434,          0.00054874,           0.0038026,           0.0038026,           0.0038026
                 628,            0.011094,           0.0083499,            0.003858,             0.98092,             0.96543,             0.97164,             0.85949,             0.00538,           0.0028433,          0.00054646,           0.0037927,           0.0037927,           0.0037927
                 629,            0.011226,           0.0083443,           0.0042971,             0.98092,             0.96541,             0.97163,             0.85893,           0.0053785,           0.0028432,          0.00054587,           0.0037828,           0.0037828,           0.0037828
                 630,            0.011128,           0.0084501,           0.0040037,             0.98089,             0.96541,             0.97164,             0.85938,            0.005376,           0.0028426,          0.00054129,           0.0037729,           0.0037729,           0.0037729
